"","4","6","8","10","12","Complexity","Type"
"Clostridium innocuum",-0.296536942564984,-0.432373690728517,-0.568210438892049,-0.704047187055582,-0.839883935219115,0,"Core"
"Clostridium josui",-0.800374682397838,-0.895573227503532,-0.990771772609226,-1.08597031771492,-1.18116886282061,0,"Core"
"Clostridium lactatifermentans",0.863006704862672,0.785100761265739,0.707194817668807,0.629288874071875,0.551382930474943,0,"Core"
"Clostridium leptum",-0.126049224810118,-0.187018233536138,-0.247987242262159,-0.308956250988179,-0.3699252597142,0,"Core"
"Clostridium methoxybenzovorans",0.96048195959619,0.801175411382047,0.641868863167904,0.482562314953761,0.323255766739618,0,"Core"
"Clostridium methylpentosum",1.16776305582729,1.10223091339842,1.03669877096956,0.971166628540691,0.905634486111825,0,"Core"
"Clostridium neopropionicum",-0.143427796489068,-0.164154656231147,-0.184881515973225,-0.205608375715304,-0.226335235457383,0,"Core"
"Clostridium papyrosolvens",-0.229094677213568,-0.324568018022958,-0.420041358832347,-0.515514699641737,-0.610988040451127,0,"Core"
"Clostridium polysaccharolyticum",1.45087365673455,1.27865703721861,1.10644041770268,0.934223798186742,0.762007178670807,0,"Core"
"Clostridium populeti",1.64441118876538,1.49251214177203,1.34061309477868,1.18871404778533,1.03681500079197,0,"Core"
"Clostridium propionicum",0.143746499462795,0.0895235684733142,0.0353006374838338,-0.0189222935056466,-0.0731452244951271,0,"Core"
"Clostridium purinilyticum",-1.01127352565676,-1.05585478437865,-1.10043604310055,-1.14501730182245,-1.18959856054434,0,"Core"
"Clostridium saccharogumia",-0.503539201836982,-0.60267829748697,-0.701817393136958,-0.800956488786946,-0.900095584436934,0,"Core"
"Clostridium saccharolyticum",1.57694714571016,1.46813356364129,1.35931998157242,1.25050639950355,1.14169281743468,0,"Core"
"Clostridium scindens",1.72696530968845,1.6135140863634,1.50006286303835,1.3866116397133,1.27316041638826,0,"Core"
"Clostridium spiroforme",-0.188132209260147,-0.248110289722472,-0.308088370184797,-0.368066450647122,-0.428044531109447,0,"Core"
"Clostridium sporosphaeroides",0.296602965930803,0.183563949057636,0.0705249321844695,-0.0425140846886972,-0.155553101561864,0,"Core"
"Clostridium stercorarium",0.217334330361904,0.179099424092388,0.140864517822872,0.102629611553356,0.0643947052838401,0,"Core"
"Clostridium straminisolvens",-1.11298567918987,-0.916158715734445,-0.878773554856219,-0.974011415256705,-1.11577935817337,1,"Variable"
"Clostridium symbiosum",1.67654293832508,1.53533044057275,1.39411794282041,1.25290544506808,1.11169294731574,0,"Core"
"Clostridium termitidis",-0.789742405397596,-0.844386442643143,-0.899030479888691,-0.953674517134238,-1.00831855437979,0,"Core"
"Clostridium ultunense",-0.578439732783069,-0.598538843176397,-0.618637953569726,-0.638737063963054,-0.658836174356382,0,"Core"
"Clostridium viride",0.774323081887073,0.744381904874456,0.714440727861839,0.684499550849223,0.654558373836606,0,"Core"
"Desulfotomaculum guttoideum",0.251966724317528,0.125805024429598,-0.000356675458331179,-0.126518375346261,-0.25268007523419,0,"Core"
"Eubacterium angustum",-0.961602618096012,-1.075267885625,-1.18893315315398,-1.30259842068296,-1.41626368821194,0,"Core"
"Eubacterium brachy",-1.04854447330208,-1.15461380156992,-1.26068312983777,-1.36675245810562,-1.47282178637346,0,"Core"
"Eubacterium cellulosolvens",1.37158286873691,1.29547251169187,1.21936215464682,1.14325179760177,1.06714144055673,0,"Core"
"Eubacterium contortum",0.478891849325953,0.392380041703247,0.305868234080541,0.219356426457834,0.132844618835128,0,"Core"
"Eubacterium dolichum",-1.38876006937938,-1.23771687474546,-1.08667368011155,-0.935630485477629,-0.784587290843712,0,"Core"
"Eubacterium fissicatena",-0.358322859720656,-0.409346844655079,-0.460370829589503,-0.511394814523926,-0.56241879945835,0,"Core"
"Eubacterium hallii",-0.104386572255229,-0.254678352128877,-0.404970132002526,-0.555261911876175,-0.705553691749824,0,"Core"
"Eubacterium nodatum",-1.193813090458,-1.24863493856546,-1.30345678667293,-1.35827863478039,-1.41310048288786,0,"Core"
"Eubacterium rectale",1.74219515801355,1.68697000231509,1.63174484661662,1.57651969091815,1.52129453521968,0,"Core"
"Eubacterium siraeum",0.22852597502218,0.201413859729761,0.174301744437341,0.147189629144921,0.120077513852501,0,"Core"
"Eubacterium sulci",-1.23143622893354,-1.28837139854193,-1.34530656815032,-1.40224173775871,-1.4591769073671,0,"Core"
"Eubacterium yurii",-1.05347192205909,-1.14480228152393,-1.23613264098877,-1.32746300045361,-1.41879335991845,0,"Core"
"Flexibacter sp. ATCC 35208",-0.0239657866006061,0.0684084323530725,0.160782651306751,0.25315687026043,0.345531089214108,0,"Core"
"Hallella seregens",-0.218839571886576,-0.153037908640126,-0.0872362453936762,-0.0214345821472265,0.0443670810992232,0,"Core"
"Ruminococcus gnavus",1.42404261577484,1.33293422535926,1.24182583494369,1.15071744452811,1.05960905411253,0,"Core"
"Ruminococcus torques",1.69624201530753,1.58925029799504,1.48225858068256,1.37526686337008,1.26827514605759,0,"Core"
"Acetanaerobacterium elongatum",0.536740154709707,0.535027749929065,0.533315345148422,0.531602940367779,0.529890535587137,0,"Core"
"Acetitomaculum ruminis",0.718460689760837,0.63552542748527,0.552590165209703,0.469654902934136,0.386719640658569,0,"Core"
"Acetivibrio cellulolyticus",0.346459075423634,0.232923587003148,0.119388098582662,0.00585261016217598,-0.10768287825831,0,"Core"
"Acetivibrio ethanolgignens",2.24834774236724,2.16753090267604,2.08671406298483,2.00589722329363,1.92508038360242,0,"Core"
"Acetoanaerobium noterae",-1.52605781731662,-1.39920000691081,-1.272342196505,-1.14548438609919,-1.01862657569338,0,"Core"
"Acetobacterium dehalogenans",-0.669137703449832,-0.741027054369412,-0.812916405288992,-0.884805756208572,-0.956695107128153,0,"Core"
"Acetobacterium woodii",-0.603334785354238,-0.626915381441539,-0.65049597752884,-0.674076573616141,-0.697657169703442,0,"Core"
"Acetonema longum",-1.09433532946403,-1.20677684405845,-1.31921835865287,-1.43165987324729,-1.54410138784171,0,"Core"
"Acidaminobacter hydrogenoformans",-0.535126973962249,-0.584522183575239,-0.633917393188229,-0.683312602801219,-0.732707812414209,0,"Core"
"Acidaminococcus fermentans",-1.03657361792656,-1.07353614910208,-1.1104986802776,-1.14746121145312,-1.18442374262864,0,"Core"
"Acidaminococcus massiliensis",-1.31350952392103,-1.38023183371393,-1.44695414350683,-1.51367645329974,-1.58039876309264,0,"Core"
"Acidaminococcus sp. CAG:917",-0.369420231871979,-0.395510869842023,-0.421601507812067,-0.44769214578211,-0.473782783752154,0,"Core"
"Acidiphilium sp. CAG:727",0.313520900321012,0.235217276084906,0.156913651848799,0.0786100276126925,0.000306403376585995,0,"Core"
"Acidobacteria bacterium DSM 100886",-1.14586910172775,-1.16535809311087,-1.18484708449399,-1.20433607587711,-1.22382506726023,0,"Core"
"Acinetobacter baumannii",-0.406787459464146,-0.385293923995754,-0.363800388527361,-0.342306853058969,-0.320813317590576,0,"Core"
"Acinetobacter sp. CAG:196_36_41",-1.75620451715704,-1.74409359847913,-1.73198267980122,-1.71987176112331,-1.70776084244539,0,"Core"
"Adhaeribacter aquaticus",-0.482357769520343,-0.479518254718605,-0.476678739916867,-0.473839225115128,-0.47099971031339,0,"Core"
"Adlercreutzia equolifaciens",1.67980051807775,1.60826584005663,1.53673116203551,1.46519648401439,1.39366180599327,0,"Core"
"Akkermansia glycaniphila",-0.795276312414291,-0.876669474436201,-0.958062636458112,-1.03945579848002,-1.12084896050193,0,"Core"
"Akkermansia sp. CAG:344",-0.65641294638165,-0.710594425898231,-0.764775905414812,-0.818957384931393,-0.873138864447975,0,"Core"
"Algibacter alginicilyticus",-1.10852280717611,-1.07416753673529,-1.03981226629447,-1.00545699585364,-0.971101725412818,0,"Core"
"Algibacter lectus",-0.828577598914928,-0.759575971289826,-0.690574343664725,-0.621572716039623,-0.552571088414522,0,"Core"
"Algoriella xinjiangensis",-1.00391946899148,-0.935699248406689,-0.867479027821897,-0.799258807237104,-0.731038586652311,0,"Core"
"Algoriphagus boritolerans",-1.27366370491681,-1.18525446874474,-1.09684523257266,-1.00843599640059,-0.92002676022851,0,"Core"
"Algoriphagus faecimaris",-1.3944255481105,-1.34536942240066,-1.29631329669082,-1.24725717098098,-1.19820104527114,0,"Core"
"Algoriphagus hitonicola",-0.79805507389865,-0.764560441017451,-0.731065808136252,-0.697571175255053,-0.664076542373854,0,"Core"
"Algoriphagus locisalis",-0.961648312755433,-0.911589705462222,-0.861531098169011,-0.8114724908758,-0.761413883582589,0,"Core"
"Algoriphagus machipongonensis",-1.39122387043799,-1.29391578985575,-1.19660770927351,-1.09929962869127,-1.00199154810902,0,"Core"
"Algoriphagus marincola",-1.14835911868358,-1.11865209670344,-1.08894507472329,-1.05923805274315,-1.02953103076301,0,"Core"
"Algoriphagus ornithinivorans",-1.09961495351015,-0.975523208148327,-0.851431462786507,-0.727339717424687,-0.603247972062867,0,"Core"
"Algoriphagus sp. am2",-0.822260831124138,-0.717422317361527,-0.612583803598917,-0.507745289836306,-0.402906776073695,0,"Core"
"Algoriphagus sp. M8-2",-1.04160225305083,-0.933319472677436,-0.825036692304043,-0.716753911930651,-0.608471131557258,0,"Core"
"Algoriphagus sp. NH1",-0.691402010900294,-0.553570927746126,-0.415739844591958,-0.277908761437791,-0.140077678283623,0,"Core"
"Algoriphagus terrigena",-1.22618109123344,-1.07794191420753,-0.929702737181615,-0.781463560155701,-0.633224383129786,0,"Core"
"Algoriphagus vanfongensis",-0.920324562330218,-0.932955449735377,-0.945586337140536,-0.958217224545695,-0.970848111950854,0,"Core"
"Alicyclobacillus macrosporangiidus",-1.12412301719906,-1.15882747248785,-1.19353192777664,-1.22823638306543,-1.26294083835422,0,"Core"
"Aliifodinibius roseus",-1.12089957888874,-1.10702080237661,-1.09314202586447,-1.07926324935233,-1.06538447284019,0,"Core"
"Alistipes finegoldii",1.77997157245697,1.72614249826928,1.67231342408159,1.61848434989389,1.5646552757062,0,"Core"
"Alistipes finegoldii CAG:68",-0.461111274588262,-0.506860990945919,-0.552610707303577,-0.598360423661235,-0.644110140018893,0,"Core"
"Alistipes ihumii",2.43377164903099,2.41988418711647,2.40599672520194,2.39210926328741,2.37822180137288,0,"Core"
"Alistipes indistinctus",2.01151880845012,2.01298631311665,2.01445381778318,2.01592132244972,2.01738882711625,0,"Core"
"Alistipes obesi",3.13492784350566,3.06965031637733,3.00437278924901,2.93909526212068,2.87381773499236,0,"Core"
"Alistipes onderdonkii",-0.00744507426588556,-0.110522795441313,-0.213600516616739,-0.316678237792166,-0.419755958967593,0,"Core"
"Alistipes putredinis",2.61451208700605,2.45233262504959,2.29015316309312,2.12797370113665,1.96579423918018,0,"Core"
"Alistipes putredinis CAG:67",1.3901580876072,1.29135215085065,1.1925462140941,1.09374027733755,0.994934340581004,0,"Core"
"Alistipes senegalensis",2.93535687839304,2.81999437529887,2.70463187220469,2.58926936911052,2.47390686601635,0,"Core"
"Alistipes shahii",0.312962115338696,0.204649892594876,0.0963376698510564,-0.0119745528927632,-0.120286775636583,0,"Core"
"Alistipes sp. 56_sp_Nov_56_25",0.0130964825317038,-0.0954630458524347,-0.204022574236573,-0.312582102620712,-0.42114163100485,0,"Core"
"Alistipes sp. 58_9_plus",1.55155389140809,1.43341281645253,1.31527174149697,1.19713066654141,1.07898959158585,0,"Core"
"Alistipes sp. AL-1",0.267105150510668,0.0396415308807324,-0.187822088749203,-0.415285708379139,-0.642749328009074,0,"Core"
"Alistipes sp. CAG:157",-0.896732404050994,-0.901483584371173,-0.906234764691353,-0.910985945011532,-0.915737125331711,0,"Core"
"Alistipes sp. CAG:268",3.48259497124745,3.35827209571452,3.2339492201816,3.10962634464867,2.98530346911575,0,"Core"
"Alistipes sp. CAG:29",-0.0241225493908139,-0.0684118337506951,-0.112701118110576,-0.156990402470457,-0.201279686830339,0,"Core"
"Alistipes sp. CAG:435",1.97203234182086,1.99243876005961,2.01284517829835,2.03325159653709,2.05365801477583,0,"Core"
"Alistipes sp. CAG:514",1.47234379983685,1.46452339894876,1.45670299806067,1.44888259717258,1.44106219628449,0,"Core"
"Alistipes sp. CAG:53",-0.160203081394729,-0.202359257136927,-0.244515432879125,-0.286671608621323,-0.328827784363522,0,"Core"
"Alistipes sp. CAG:831",2.84107001018644,2.90450442251751,2.96793883484859,3.03137324717966,3.09480765951074,0,"Core"
"Alistipes sp. CHKCI003",3.54268146619615,3.41355700423596,3.28443254227577,3.15530808031558,3.02618361835539,0,"Core"
"Alistipes sp. HGB5",0.471081270972226,0.260659344131936,0.0502374172916464,-0.160184509548643,-0.370606436388933,0,"Core"
"Alistipes sp. Marseille-P2431",2.22193181176778,2.13413447957024,2.04633714737269,1.95853981517514,1.8707424829776,0,"Core"
"Alistipes sp. ZOR0009",1.50551968830075,1.55004303640435,1.59456638450796,1.63908973261156,1.68361308071517,0,"Core"
"Alistipes timonensis",2.45654867527441,2.41214762603254,2.36774657679068,2.32334552754882,2.27894447830695,0,"Core"
"Alkalibacter saccharofermentans",-0.866523384294999,-0.856403572370007,-0.846283760445015,-0.836163948520023,-0.826044136595031,0,"Core"
"Alkaliflexus imshenetskii",0.748296321282036,0.755821056453845,0.763345791625654,0.770870526797463,0.778395261969272,0,"Core"
"Alkaliphilus metalliredigens",-0.951518643372119,-1.01325397429494,-1.07498930521777,-1.1367246361406,-1.19845996706342,0,"Core"
"Alkaliphilus oremlandii",-0.881124629337757,-0.704350057155744,-0.700675854926107,-0.918895444209897,-1.1241104548338,2,"Variable"
"Alkaliphilus peptidifermentans",-0.722614737107161,-0.754584875059693,-0.786555013012226,-0.818525150964758,-0.850495288917291,0,"Core"
"Alkaliphilus transvaalensis",-1.03407836589219,-1.11100816326564,-1.18793796063908,-1.26486775801252,-1.34179755538597,0,"Core"
"Alkalitalea saponilacus",0.699591449125121,0.726245588250902,0.752899727376684,0.779553866502465,0.806208005628247,0,"Core"
"Allobaculum stercoricanis",-0.306296876080642,-0.314085277397224,-0.321873678713805,-0.329662080030387,-0.337450481346969,0,"Core"
"Alloprevotella rava",2.21762004466085,2.20818203584409,2.19874402702732,2.18930601821056,2.1798680093938,0,"Core"
"Alloprevotella tannerae",2.09912337054217,2.09379889518989,2.08847441983762,2.08314994448534,2.07782546913306,0,"Core"
"Anaerobiospirillum succiniciproducens",-1.05164321257698,-0.978359260510286,-0.905075308443592,-0.831791356376898,-0.758507404310205,0,"Core"
"Anaerobium acetethylicum",1.84203757476722,1.72824130537443,1.61444503598164,1.50064876658885,1.38685249719606,0,"Core"
"Anaerocolumna aminovalerica",1.3167495229309,1.18873409778506,1.06071867263923,0.93270324749339,0.804687822347553,0,"Core"
"Anaerocolumna xylanovorans",1.27125366358667,1.20847560331812,1.14569754304957,1.08291948278101,1.02014142251246,0,"Core"
"Anaerofustis stercorihominis",0.678367818546979,0.592288609672868,0.506209400798757,0.420130191924646,0.334050983050535,0,"Core"
"Anaerolineaceae bacterium oral taxon 439",-0.312143970693069,-0.372773355142586,-0.433402739592104,-0.494032124041621,-0.554661508491138,0,"Core"
"Anaeromassilibacillus senegalensis",0.475910151573855,0.719174422596394,0.872873673537972,0.692927784880132,0.28895093127505,1,"Variable"
"Anaeromassilibacillus sp. Marseille-P3371",-0.415019841820648,-0.11827500919464,0.0354313068317152,-0.217212977635148,-0.638999917852025,1,"Variable"
"Anaeromyces robustus",-0.949811216477653,-0.970987973683959,-0.992164730890264,-1.01334148809657,-1.03451824530288,0,"Core"
"Anaerophaga thermohalophila",1.32952375315905,1.3965219670931,1.46352018102715,1.5305183949612,1.59751660889524,0,"Core"
"Anaerorhabdus furcosa",-0.626871033905923,-0.65314716947981,-0.679423305053697,-0.705699440627585,-0.731975576201472,0,"Core"
"Anaerosphaera aminiphila",-0.908085168999535,-0.967533762230493,-1.02698235546145,-1.08643094869241,-1.14587954192337,0,"Core"
"Anaerosporobacter mobilis",1.90684693615092,1.78842515302905,1.67000336990718,1.5515815867853,1.43315980366343,0,"Core"
"Anaerostipes caccae",0.512414286305075,0.401870710953739,0.291327135602403,0.180783560251067,0.0702399848997316,0,"Core"
"Anaerostipes hadrus",0.446614995390668,0.356381743164115,0.266148490937561,0.175915238711007,0.0856819864844537,0,"Core"
"Anaerostipes sp. 494a",0.729688813679114,0.652167000802185,0.574645187925257,0.497123375048328,0.419601562171399,0,"Core"
"Anaerostipes sp. 992a",1.26746125186443,1.19333068109752,1.11920011033062,1.04506953956372,0.970938968796812,0,"Core"
"Anaerotruncus colihominis",1.65751630726281,1.62002173537473,1.58252716348666,1.54503259159858,1.5075380197105,0,"Core"
"Anaerotruncus sp. CAG:390",0.236220372116033,0.198436183306637,0.160651994497241,0.122867805687845,0.0850836168784491,0,"Core"
"Anaerotruncus sp. CAG:528",0.308204915255838,0.178580566370794,0.0489562174857496,-0.0806681313992943,-0.210292480284338,0,"Core"
"Anaerovibrio lipolyticus",0.214367894814083,0.0781659392956357,-0.0580360162228117,-0.194237971741259,-0.330439927259707,0,"Core"
"Anaerovibrio sp. JC8",-0.427232256354347,-0.454625096695109,-0.482017937035871,-0.509410777376633,-0.536803617717395,0,"Core"
"Anaerovibrio sp. RM50",-1.22648535368593,-1.28037132800418,-1.33425730232244,-1.3881432766407,-1.44202925095896,0,"Core"
"Anaerovorax odorimutans",0.0202944093001002,-0.0536336061783531,-0.127561621656806,-0.20148963713526,-0.275417652613713,0,"Core"
"Anditalea andensis",-0.290895594884554,-0.280942627857054,-0.270989660829553,-0.261036693802053,-0.251083726774552,0,"Core"
"Angelakisella massiliensis",1.53515378683122,1.52887568664723,1.52259758646324,1.51631948627925,1.51004138609526,0,"Core"
"Aphanomyces astaci",-1.16991959132078,-1.10329567666855,-1.03667176201632,-0.970047847364092,-0.903423932711864,0,"Core"
"Aquiflexum balticum",-0.912997859917303,-0.853355830710671,-0.793713801504039,-0.734071772297407,-0.674429743090775,0,"Core"
"Aquimarina muelleri",-1.15032526870273,-1.03388472924208,-0.91744418978144,-0.801003650320797,-0.684563110860153,0,"Core"
"Aquimarina sp. RZW4-3-2",-0.814756280560873,-0.752659895789322,-0.690563511017771,-0.628467126246219,-0.566370741474668,0,"Core"
"Arachidicoccus rhizosphaerae",0.267892017057818,0.398518359026649,0.529144700995479,0.65977104296431,0.79039738493314,0,"Core"
"Arachidicoccus sp. BS20",-0.28242063518555,-0.259099839181378,-0.235779043177206,-0.212458247173035,-0.189137451168863,0,"Core"
"Arcticibacter eurypsychrophilus",-0.47157521975303,-0.444454999766746,-0.417334779780461,-0.390214559794177,-0.363094339807892,0,"Core"
"Arcticibacter svalbardensis",-0.491127190445185,-0.352597945380216,-0.214068700315247,-0.0755394552502778,0.0629897898146913,0,"Core"
"Arenibacter certesii",-1.22617795868861,-1.11618056229584,-1.00618316590307,-0.896185769510304,-0.786188373117535,0,"Core"
"Arenibacter nanhaiticus",-1.43792344723231,-1.31730971264338,-1.19669597805444,-1.0760822434655,-0.955468508876562,0,"Core"
"Arsenicibacter rosenii",-0.504843174234045,-0.389915594056154,-0.274988013878264,-0.160060433700374,-0.0451328535224833,0,"Core"
"Asaccharospora irregularis",-1.2119431484417,-1.27004685009643,-1.32815055175115,-1.38625425340587,-1.44435795506059,0,"Core"
"Atopobium sp. oral taxon 199",-1.20137040788442,-1.28422771744061,-1.27695065911859,-0.907627327009404,-0.208100605532058,1,"Variable"
"Atopobium sp. oral taxon 810",-1.35470704287646,-1.17859725851949,-1.00248747416252,-0.826377689805543,-0.650267905448571,0,"Core"
"Atopobium vaginae",-1.30027889251877,-1.10476811562658,-0.909257338734398,-0.713746561842212,-0.518235784950026,0,"Core"
"Aurantimonas manganoxydans",-1.17968350941539,-1.04073315717448,-0.901782804933565,-0.762832452692652,-0.623882100451739,0,"Core"
"Aureispira sp. CCB-QB1",-0.538199190657775,-0.445424075662979,-0.352648960668183,-0.259873845673386,-0.16709873067859,0,"Core"
"Azospirillum sp. CAG:260",-0.657186606201836,-0.592736879916332,-0.528287153630828,-0.463837427345324,-0.39938770105982,0,"Core"
"Bacillus azotoformans",-1.25140105851615,-1.26800271200968,-1.2846043655032,-1.30120601899673,-1.31780767249025,0,"Core"
"Bacillus cereus",0.288470761802021,0.243713212186872,0.198955662571723,0.154198112956575,0.109440563341426,0,"Core"
"Bacillus coagulans",-0.503984190754282,-0.581031898594778,-0.658079606435275,-0.735127314275772,-0.812175022116268,0,"Core"
"Bacillus pseudofirmus",-0.214422808442997,-0.246194995741566,-0.277967183040134,-0.309739370338703,-0.341511557637271,0,"Core"
"bacterium 336/3",-0.499288464651623,-0.413987756707619,-0.328687048763616,-0.243386340819612,-0.158085632875609,0,"Core"
"bacterium A7P-90m",0.780399238497937,0.816497427499902,0.852595616501868,0.888693805503833,0.924791994505799,0,"Core"
"bacterium BRH_c32",-1.10988780281425,-1.09335415676123,-1.07682051070821,-1.0602868646552,-1.04375321860218,0,"Core"
"bacterium F082",0.599967765753098,0.674698212259509,0.74942865876592,0.82415910527233,0.898889551778741,0,"Core"
"bacterium F083",1.04337735302322,1.07278427558478,1.10219119814633,1.13159812070789,1.16100504326945,0,"Core"
"bacterium MS4",0.184001981609403,0.475686140246942,0.689857374672106,0.427448615585325,-0.0100721207997581,1,"Variable"
"bacterium OL-1",-1.33478353043669,-1.45394604215347,-1.47821938712992,-1.12058857027441,-0.477703302668537,1,"Variable"
"bacterium P201",1.5530631979473,1.6425405558845,1.7320179138217,1.82149527175889,1.91097262969609,0,"Core"
"bacterium P3",-0.787115650334949,-0.797958636579538,-0.808801622824127,-0.819644609068716,-0.830487595313305,0,"Core"
"Bacteroidales bacterium 36-12",1.73222553097321,1.78882105682765,1.8454165826821,1.90201210853654,1.95860763439098,0,"Core"
"Bacteroidales bacterium 43_8",1.65333481166585,1.70046565437052,1.74759649707519,1.79472733977986,1.84185818248453,0,"Core"
"Bacteroidales bacterium 45-6",1.74408722007241,1.81686689765418,1.88964657523596,1.96242625281774,2.03520593039951,0,"Core"
"Bacteroidales bacterium 52_46",5.59399621963452,5.64731053773143,5.70062485582833,5.75393917392523,5.80725349202214,0,"Core"
"Bacteroidales bacterium 55_9",1.96126164051741,1.90520732257095,1.84915300462449,1.79309868667802,1.73704436873156,0,"Core"
"Bacteroidales bacterium 6E",1.4212373372402,1.47567114404681,1.53010495085343,1.58453875766004,1.63897256446665,0,"Core"
"Bacteroidales bacterium Barb4",-0.763045436812302,-0.748407643548382,-0.733769850284461,-0.719132057020541,-0.70449426375662,0,"Core"
"Bacteroidales bacterium Barb6",-1.09171192169662,-1.00268007519271,-0.913648228688805,-0.824616382184899,-0.735584535680994,0,"Core"
"Bacteroidales bacterium Barb6XT",0.0702654123219668,0.0985086974875218,0.126751982653077,0.154995267818632,0.183238552984187,0,"Core"
"Bacteroidales bacterium Barb7",-0.390867927951322,-0.326871654213053,-0.262875380474785,-0.198879106736516,-0.134882832998248,0,"Core"
"Bacteroidales bacterium CF",1.24404601427298,1.2208633678005,1.19768072132802,1.17449807485555,1.15131542838307,0,"Core"
"Bacteroidales bacterium KA00251",1.13029175328114,1.22484543610771,1.31939911893427,1.41395280176084,1.5085064845874,0,"Core"
"Bacteroidales bacterium KA00344",1.32471883995428,1.37700242847204,1.42928601698979,1.48156960550754,1.53385319402529,0,"Core"
"Bacteroidales bacterium KHT7",0.462782496872856,0.480307471817465,0.497832446762073,0.515357421706681,0.532882396651289,0,"Core"
"Bacteroidales bacterium WCE2004",2.06575820292369,2.09883041214826,2.13190262137284,2.16497483059741,2.19804703982199,0,"Core"
"Bacteroidales bacterium WCE2008",2.43025882998084,2.41723326404603,2.40420769811121,2.3911821321764,2.37815656624158,0,"Core"
"Bacteroides acidifaciens",1.75594814485872,1.70152562617033,1.64710310748194,1.59268058879355,1.53825807010515,0,"Core"
"Bacteroides caccae",1.76402813186986,1.79217440530466,1.82032067873945,1.84846695217425,1.87661322560904,0,"Core"
"Bacteroides caccae CAG:21",-0.664694205266651,-0.593300819729936,-0.52190743419322,-0.450514048656505,-0.37912066311979,0,"Core"
"Bacteroides caecimuris",4.34206283917244,4.30561886859589,4.26917489801935,4.23273092744281,4.19628695686626,0,"Core"
"Bacteroides cellulosilyticus",2.02868508543593,2.10266447598628,2.17664386653662,2.25062325708697,2.32460264763731,0,"Core"
"Bacteroides clarus",0.125353099284514,0.240916842048102,0.356480584811689,0.472044327575277,0.587608070338864,0,"Core"
"Bacteroides clarus CAG:160",-0.523533363498177,-0.374633388963985,-0.225733414429793,-0.0768334398956017,0.0720665346385901,0,"Core"
"Bacteroides coprocola",1.00385715133313,1.05826353084239,1.11266991035166,1.16707628986093,1.2214826693702,0,"Core"
"Bacteroides coprophilus",1.20261291144549,1.27168230112603,1.34075169080657,1.40982108048711,1.47889047016765,0,"Core"
"Bacteroides coprophilus CAG:333",-0.458415221362502,-0.472961870606372,-0.487508519850242,-0.502055169094113,-0.516601818337983,0,"Core"
"Bacteroides coprosuis",1.51185419111145,1.55698127086577,1.60210835062009,1.64723543037441,1.69236251012873,0,"Core"
"Bacteroides dorei",2.55168752653696,2.60590109081699,2.66011465509703,2.71432821937706,2.7685417836571,0,"Core"
"Bacteroides eggerthii CAG:109",-0.851762804661319,-0.881785475321134,-0.91180814598095,-0.941830816640766,-0.971853487300582,0,"Core"
"Bacteroides faecichinchillae",2.18438369711077,2.26246950882638,2.34055532054199,2.4186411322576,2.49672694397321,0,"Core"
"Bacteroides faecis",-0.796073029136132,-0.810322261416489,-0.824571493696845,-0.838820725977201,-0.853069958257557,0,"Core"
